name,age,pop_2010,pop_2016
West Virginia,7,21126,20335
West Virginia,8,21313,21146
West Virginia,9,21452,21088
West Virginia,10,22187,20858
West Virginia,11,21497,21024
West Virginia,12,21578,21146
West Virginia,13,21694,21138
West Virginia,14,22088,21174
West Virginia,15,22516,21516
West Virginia,16,22592,22122
West Virginia,17,23188,21811
West Virginia,18,25241,21867
West Virginia,19,26523,22082
West Virginia,20,25780,22933
West Virginia,21,24206,23734
West Virginia,22,22940,23801
West Virginia,23,22141,23427
West Virginia,24,21627,23747
West Virginia,25,21150,24440
West Virginia,26,20703,24120
West Virginia,27,22016,22404
West Virginia,28,21641,21316
West Virginia,29,22475,20726
West Virginia,30,23644,20922
West Virginia,31,21972,20672
West Virginia,32,22652,20728
West Virginia,33,21836,21578
West Virginia,34,21752,21721
West Virginia,35,22806,21959
West Virginia,36,21606,23386
West Virginia,37,23160,22114
West Virginia,38,24080,22243
West Virginia,39,25134,21816
West Virginia,40,24965,21100
West Virginia,41,23430,22421
West Virginia,42,23604,21561
West Virginia,43,23665,22280
West Virginia,44,24394,23566
West Virginia,45,26416,24485
West Virginia,46,26143,24617
West Virginia,47,26212,23049
West Virginia,48,26667,22922
West Virginia,49,27306,23037
West Virginia,50,28323,23555
West Virginia,51,28369,25147
West Virginia,52,29466,25522
West Virginia,53,28621,25192
West Virginia,54,28378,25422
West Virginia,55,29003,26245
West Virginia,56,27878,26936
West Virginia,57,28029,26858
West Virginia,58,27659,27715
West Virginia,59,26774,27498
West Virginia,60,27130,26491
West Virginia,61,26825,26886
West Virginia,62,26674,26157
West Virginia,63,25732,25816
West Virginia,64,19096,25288
West Virginia,65,19456,24727
West Virginia,66,18991,24442
West Virginia,67,19511,24324
West Virginia,68,17484,23401
West Virginia,69,16286,24334
West Virginia,70,15459,16938
West Virginia,71,15265,17009
West Virginia,72,14604,16167
West Virginia,73,13553,16947
West Virginia,74,12914,14738
West Virginia,75,12656,13711
West Virginia,76,10696,12606
West Virginia,77,10856,12026
West Virginia,78,10341,11605
West Virginia,79,10179,10446
West Virginia,80,9969,9634
West Virginia,81,9261,9300
West Virginia,82,8831,7832
West Virginia,83,7959,7233
West Virginia,84,7223,6775
Wisconsin,0,69446,65980
Wisconsin,1,70153,66873
Wisconsin,2,72420,67815
Wisconsin,3,73612,67569
Wisconsin,4,72812,68669
Wisconsin,5,72961,69006
Wisconsin,6,74141,70907
Wisconsin,7,72744,70830
Wisconsin,8,73879,72773
Wisconsin,9,74892,73728
Wisconsin,10,76071,73446
Wisconsin,11,74806,73047
Wisconsin,12,74635,74360
Wisconsin,13,74866,73165
Wisconsin,14,75549,73353
Wisconsin,15,77092,74693
Wisconsin,16,78939,76199
Wisconsin,17,80474,75278
Wisconsin,18,81196,75248
Wisconsin,19,81289,79625
Wisconsin,20,80565,80149
Wisconsin,21,78014,81458
Wisconsin,22,76917,83232
Wisconsin,23,75033,81180
Wisconsin,24,75022,80457
Wisconsin,25,75360,75447
Wisconsin,26,72690,72465
Wisconsin,27,74274,69966
Wisconsin,28,74419,69378
Wisconsin,29,74608,70025
Wisconsin,30,75886,72979
Wisconsin,31,69869,75088
Wisconsin,32,69537,72511
Wisconsin,33,67098,74299
Wisconsin,34,66229,74447
Wisconsin,35,67842,74249
Wisconsin,36,64103,75774
Wisconsin,37,66055,70868
Wisconsin,38,70253,69039
Wisconsin,39,76433,67621
Wisconsin,40,76491,65206
Wisconsin,41,73294,66778
Wisconsin,42,73930,63935
Wisconsin,43,76828,64331
Wisconsin,44,79178,68046
Wisconsin,45,84678,74099
Wisconsin,46,85834,75099
Wisconsin,47,86963,72228
Wisconsin,48,88820,71938
Wisconsin,49,90923,74566
Wisconsin,50,91088,76591
Wisconsin,51,88060,81334
Wisconsin,52,88152,83518
Wisconsin,53,85114,84434
Wisconsin,54,83578,85815
Wisconsin,55,83353,87768
Wisconsin,56,79073,87663
Wisconsin,57,77091,85036
Wisconsin,58,75697,84751
Wisconsin,59,70720,82704
Wisconsin,60,69349,79423
Wisconsin,61,66084,79384
Wisconsin,62,66140,75948
Wisconsin,63,63751,72844
Wisconsin,64,48498,70722
Wisconsin,65,48375,67553
Wisconsin,66,47943,64551
Wisconsin,67,48919,62153
Wisconsin,68,42877,59655
Wisconsin,69,38925,61795
Wisconsin,70,36861,44785
Wisconsin,71,36610,44190
Wisconsin,72,34888,42818
Wisconsin,73,33116,44540
Wisconsin,74,32008,38631
Wisconsin,75,30343,34699
Wisconsin,76,27895,32213
Wisconsin,77,28040,31037
Wisconsin,78,27533,29754
Wisconsin,79,27476,27533
Wisconsin,80,26393,26042
Wisconsin,81,24681,24493
Wisconsin,82,23850,21763
Wisconsin,83,22199,20965
Wisconsin,84,19988,19964
Wyoming,0,7786,7406
Wyoming,1,8048,7555
Wyoming,2,8200,7775
Wyoming,3,8282,7695
Wyoming,4,7887,7714
Wyoming,5,7733,7708
Wyoming,6,7564,7925
Wyoming,7,7477,8072
Wyoming,8,7253,8244
Wyoming,9,7186,8300
Wyoming,10,7377,8120
Wyoming,11,7217,7747
Wyoming,12,7224,7708
Wyoming,13,7160,7543
Wyoming,14,6977,7284
Wyoming,15,7114,7345
Wyoming,16,7437,7467
Wyoming,17,7480,7293
Wyoming,18,7762,7128
Wyoming,19,8234,7589
Wyoming,20,8166,7209
Wyoming,21,7755,7724
Wyoming,22,7545,8243
Wyoming,23,7772,8089
Wyoming,24,7967,7985
Wyoming,25,8199,8311
Wyoming,26,8077,8379
Wyoming,27,8068,8204
Wyoming,28,8078,7542
Wyoming,29,7892,7703
Wyoming,30,7988,7958
Wyoming,31,7397,8225
Wyoming,32,7045,8225
Wyoming,33,6773,8049
Wyoming,34,6661,8045
Wyoming,35,6803,8082
Wyoming,36,6411,7993
Wyoming,37,6446,7664
Wyoming,38,6652,7165
Wyoming,39,7116,7040
Wyoming,40,7076,6554
Wyoming,41,6408,6957
Wyoming,42,6454,6493
Wyoming,43,6246,6416
Wyoming,44,6588,6419
Wyoming,45,7233,7040
Wyoming,46,7595,6983
Wyoming,47,7832,6328
Wyoming,48,8042,6327
Wyoming,49,8624,6218
Wyoming,50,8865,6396
Wyoming,51,8582,6837
Wyoming,52,8774,7417
Wyoming,53,8942,7498
Wyoming,54,8877,7864
Wyoming,55,8811,8251
Wyoming,56,8427,8534
Wyoming,57,8292,8238
Wyoming,58,7936,8382
Wyoming,59,7460,8559
Wyoming,60,7303,8285
Wyoming,61,6820,8303
Wyoming,62,6860,7875
Wyoming,63,6654,7612
Wyoming,64,4930,7210
Wyoming,65,5057,6986
Wyoming,66,4980,6613
Wyoming,67,4832,6505
Wyoming,68,4259,6089
Wyoming,69,3857,6187
Wyoming,70,3711,4406
Wyoming,71,3539,4391
Wyoming,72,3306,4174
Wyoming,73,3114,4230
Wyoming,74,2930,3659
Wyoming,75,2822,3257
Wyoming,76,2546,3182
Wyoming,77,2395,2854
Wyoming,78,2464,2718
Wyoming,79,2274,2404
Wyoming,80,2190,2205
Wyoming,81,2098,2084
Wyoming,82,1963,1955
Wyoming,83,1640,1715
Wyoming,84,1559,1663
