par_cz,par_czname,par_state,par_stateabbrv,kid_count,inventor,top5cit,inventor_cat_1,inventor_cat_2,inventor_cat_3,inventor_cat_4,inventor_cat_5,inventor_cat_6,inventor_cat_7,top5cit_cat_1,top5cit_cat_2,top5cit_cat_3,top5cit_cat_4,top5cit_cat_5,top5cit_cat_6,top5cit_cat_7,kid_count_g_m,inventor_g_m,top5cit_g_m,inventor_cat_1_g_m,inventor_cat_2_g_m,inventor_cat_3_g_m,inventor_cat_4_g_m,inventor_cat_5_g_m,inventor_cat_6_g_m,inventor_cat_7_g_m,top5cit_cat_1_g_m,top5cit_cat_2_g_m,top5cit_cat_3_g_m,top5cit_cat_4_g_m,top5cit_cat_5_g_m,top5cit_cat_6_g_m,top5cit_cat_7_g_m,kid_count_g_f,inventor_g_f,top5cit_g_f,inventor_cat_1_g_f,inventor_cat_2_g_f,inventor_cat_3_g_f,inventor_cat_4_g_f,inventor_cat_5_g_f,inventor_cat_6_g_f,inventor_cat_7_g_f,top5cit_cat_1_g_f,top5cit_cat_2_g_f,top5cit_cat_3_g_f,top5cit_cat_4_g_f,top5cit_cat_5_g_f,top5cit_cat_6_g_f,top5cit_cat_7_g_f,kid_count_pq_1,inventor_pq_1,top5cit_pq_1,inventor_cat_1_pq_1,inventor_cat_2_pq_1,inventor_cat_3_pq_1,inventor_cat_4_pq_1,inventor_cat_5_pq_1,inventor_cat_6_pq_1,inventor_cat_7_pq_1,top5cit_cat_1_pq_1,top5cit_cat_2_pq_1,top5cit_cat_3_pq_1,top5cit_cat_4_pq_1,top5cit_cat_5_pq_1,top5cit_cat_6_pq_1,top5cit_cat_7_pq_1,kid_count_pq_2,inventor_pq_2,top5cit_pq_2,inventor_cat_1_pq_2,inventor_cat_2_pq_2,inventor_cat_3_pq_2,inventor_cat_4_pq_2,inventor_cat_5_pq_2,inventor_cat_6_pq_2,inventor_cat_7_pq_2,top5cit_cat_1_pq_2,top5cit_cat_2_pq_2,top5cit_cat_3_pq_2,top5cit_cat_4_pq_2,top5cit_cat_5_pq_2,top5cit_cat_6_pq_2,top5cit_cat_7_pq_2,kid_count_pq_3,inventor_pq_3,top5cit_pq_3,inventor_cat_1_pq_3,inventor_cat_2_pq_3,inventor_cat_3_pq_3,inventor_cat_4_pq_3,inventor_cat_5_pq_3,inventor_cat_6_pq_3,inventor_cat_7_pq_3,top5cit_cat_1_pq_3,top5cit_cat_2_pq_3,top5cit_cat_3_pq_3,top5cit_cat_4_pq_3,top5cit_cat_5_pq_3,top5cit_cat_6_pq_3,top5cit_cat_7_pq_3,kid_count_pq_4,inventor_pq_4,top5cit_pq_4,inventor_cat_1_pq_4,inventor_cat_2_pq_4,inventor_cat_3_pq_4,inventor_cat_4_pq_4,inventor_cat_5_pq_4,inventor_cat_6_pq_4,inventor_cat_7_pq_4,top5cit_cat_1_pq_4,top5cit_cat_2_pq_4,top5cit_cat_3_pq_4,top5cit_cat_4_pq_4,top5cit_cat_5_pq_4,top5cit_cat_6_pq_4,top5cit_cat_7_pq_4,kid_count_pq_5,inventor_pq_5,top5cit_pq_5,inventor_cat_1_pq_5,inventor_cat_2_pq_5,inventor_cat_3_pq_5,inventor_cat_4_pq_5,inventor_cat_5_pq_5,inventor_cat_6_pq_5,inventor_cat_7_pq_5,top5cit_cat_1_pq_5,top5cit_cat_2_pq_5,top5cit_cat_3_pq_5,top5cit_cat_4_pq_5,top5cit_cat_5_pq_5,top5cit_cat_6_pq_5,top5cit_cat_7_pq_5
8503,"Valdosta","Georgia","GA",14884,.000739,0,.0000672,.0002687,0,.0002016,0,.0001344,.0000672,0,0,0,0,0,0,0,7562,.0014546,0,.0001322,.000529,0,.0003967,0,.0002645,.0001322,0,0,0,0,0,0,0,7322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5035,.0001986,0,0,0,0,.0001986,0,0,0,0,0,0,0,0,0,0,3752,.000533,0,0,.000533,0,0,0,0,0,0,0,0,0,0,0,0,2709,.0014766,0,.0003691,.0003691,0,0,0,.0003691,.0003691,0,0,0,0,0,0,0,2019,.0009906,0,0,.0004953,0,.0004953,0,0,0,0,0,0,0,0,0,0,1369,.0014609,0,0,0,0,.0007305,0,.0007305,0,0,0,0,0,0,0,0
8601,"Waycross","Georgia","GA",7233,.0004148,0,.0001383,.0001383,.0001383,0,0,0,0,0,0,0,0,0,0,0,3588,.0002787,0,0,.0002787,0,0,0,0,0,0,0,0,0,0,0,0,3645,.0005487,0,.0002743,0,.0002743,0,0,0,0,0,0,0,0,0,0,0,2468,.0004052,0,.0004052,0,0,0,0,0,0,0,0,0,0,0,0,0,2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307,.0007651,0,0,0,.0007651,0,0,0,0,0,0,0,0,0,0,0,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,.0018182,0,0,.0018182,0,0,0,0,0,0,0,0,0,0,0,0
8602,"Brunswick","Georgia","GA",5386,.0007427,0,0,.0001857,.0001857,0,0,.0003713,0,0,0,0,0,0,0,0,2756,.0010885,0,0,.0003628,0,0,0,.0007257,0,0,0,0,0,0,0,0,2630,.0003802,0,0,0,.0003802,0,0,0,0,0,0,0,0,0,0,0,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,.001005,0,0,.001005,0,0,0,0,0,0,0,0,0,0,0,0,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,.0039894,0,0,0,.0013298,0,0,.0026596,0,0,0,0,0,0,0,0
8701,"Hinesville","Georgia","GA",7859,.0001272,0,0,0,.0001272,0,0,0,0,0,0,0,0,0,0,0,3896,.0002567,0,0,0,.0002567,0,0,0,0,0,0,0,0,0,0,0,3963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916,.0005219,0,0,0,.0005219,0,0,0,0,0,0,0,0,0,0,0,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8702,"Statesboro","Georgia","GA",6316,.0003167,0,0,0,.0001583,.0001583,0,0,0,0,0,0,0,0,0,0,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3106,.0006439,0,0,0,.000322,.000322,0,0,0,0,0,0,0,0,0,0,2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515,.0006601,0,0,0,0,.0006601,0,0,0,0,0,0,0,0,0,0,1098,.0009107,0,0,0,.0009107,0,0,0,0,0,0,0,0,0,0,0,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8800,"Savannah","Georgia","GA",24363,.0008209,.0000821,.0000821,.0002052,.0002052,0,.000041,.0001642,.0001231,0,0,0,0,0,0,.0000821,12186,.0011489,.0000821,.0000821,.0003282,.0002462,0,.0000821,.0002462,.0001641,0,0,0,0,0,0,.0000821,12175,.0004928,.0000821,.0000821,.0000821,.0001643,0,0,.0000821,.0000821,0,0,0,0,0,0,.0000821,6475,.0001544,.0001544,0,0,0,0,0,0,.0001544,0,0,0,0,0,0,.0001544,5517,.0005438,0,0,.0001813,.0001813,0,0,.0001813,0,0,0,0,0,0,0,0,4659,.0008586,0,0,.0002146,.0004293,0,0,0,.0002146,0,0,0,0,0,0,0,4187,.0011942,0,.0002388,.0004777,.0002388,0,0,.0002388,0,0,0,0,0,0,0,0,3525,.0019858,.0002837,.0002837,.0002837,.0002837,0,.0002837,.0005674,.0002837,0,0,0,0,0,0,.0002837
8900,"Macon","Georgia","GA",24772,.0008881,0,.0000807,.0004037,0,.0001615,.0001211,.0001211,0,0,0,0,0,0,0,0,12316,.0015427,0,.0001624,.0007308,0,.0002436,.0002436,.0001624,0,0,0,0,0,0,0,0,12454,.0002409,0,0,.0000803,0,.0000803,0,.0000803,0,0,0,0,0,0,0,0,6532,.0001531,0,0,0,0,0,0,.0001531,0,0,0,0,0,0,0,0,5190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4587,.000654,0,.000218,.000218,0,0,.000218,0,0,0,0,0,0,0,0,0,4708,.0019116,0,.0002124,.0008496,0,.0002124,.0004248,.0002124,0,0,0,0,0,0,0,0,3755,.0023968,0,0,.0013316,0,.0007989,0,.0002663,0,0,0,0,0,0,0,0
9001,"Vidalia","Georgia","GA",6644,.0004515,0,0,0,.0001505,0,.0001505,0,.0001505,0,0,0,0,0,0,0,3259,.0006137,0,0,0,0,0,.0003068,0,.0003068,0,0,0,0,0,0,0,3385,.0002954,0,0,0,.0002954,0,0,0,0,0,0,0,0,0,0,0,2441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,.0005882,0,0,0,0,0,.0005882,0,0,0,0,0,0,0,0,0,1154,.0008666,0,0,0,0,0,0,0,.0008666,0,0,0,0,0,0,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,.0018657,0,0,0,.0018657,0,0,0,0,0,0,0,0,0,0,0
9002,"Milledgeville","Georgia","GA",4852,.0002061,0,0,0,0,0,0,.0002061,0,0,0,0,0,0,0,0,2409,.0004151,0,0,0,0,0,0,.0004151,0,0,0,0,0,0,0,0,2443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,.001287,0,0,0,0,0,0,.001287,0,0,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,"Dublin","Georgia","GA",5049,.0003961,0,.0001981,0,.0001981,0,0,0,0,0,0,0,0,0,0,0,2520,.0007937,0,.0003968,0,.0003968,0,0,0,0,0,0,0,0,0,0,0,2528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1856,.0005388,0,0,0,.0005388,0,0,0,0,0,0,0,0,0,0,0,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,.0020492,0,.0020492,0,0,0,0,0,0,0,0,0,0,0,0,0
9100,"Atlanta","Georgia","GA",155150,.001592,.0000838,.000058,.000477,.0002643,.0002127,.0001805,.0002385,.0001611,0,.0000129,6.45e-06,6.45e-06,0,6.45e-06,.0000516,77900,.0024262,.0001027,.0000513,.0007959,.0002953,.0003979,.0003081,.0003594,.0002182,0,.0000257,.0000128,.0000128,0,0,.0000513,77225,.0007511,.0000647,.0000647,.0001554,.0002331,.0000259,.0000518,.0001165,.0001036,0,0,0,0,0,.0000129,.0000518,29158,.0002401,0,0,.0000343,0,0,.0000343,.0001715,0,0,0,0,0,0,0,0,32437,.0006474,.0000308,0,.0002158,.0000925,.0001233,.0001233,.0000925,0,0,.0000308,0,0,0,0,0,26425,.0010596,.0000378,.0000378,.0002649,.0002649,.0000757,.0000378,.0001514,.0002271,0,0,0,0,0,0,.0000378,27248,.0017249,.0001101,.0000367,.0005505,.000367,.0001468,.0001835,.0002569,.0001835,0,.0000367,0,0,0,.0000367,.0000367,39882,.0036107,.0002006,.0001755,.0011033,.0005266,.0005767,.0004263,.0004513,.000351,0,0,.0000251,.0000251,0,0,.0001504
9200,"Griffin","Georgia","GA",8210,.0004872,0,0,.0001218,0,.0001218,.0001218,.0001218,0,0,0,0,0,0,0,0,4222,.0007106,0,0,.0002369,0,.0002369,.0002369,0,0,0,0,0,0,0,0,0,3986,.0002509,0,0,0,0,0,0,.0002509,0,0,0,0,0,0,0,0,2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2129,.0004697,0,0,.0004697,0,0,0,0,0,0,0,0,0,0,0,0,1672,.0005981,0,0,0,0,.0005981,0,0,0,0,0,0,0,0,0,0,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,.002635,0,0,0,0,0,.0013175,.0013175,0,0,0,0,0,0,0,0
9301,"Winder","Georgia","GA",9838,.0011181,.0001016,0,.0007115,0,0,0,.0002033,.0002033,0,0,0,0,0,0,.0001016,4977,.0018083,.0002009,0,.0012055,0,0,0,.0002009,.0004018,0,0,0,0,0,0,.0002009,4859,.0004116,0,0,.0002058,0,0,0,.0002058,0,0,0,0,0,0,0,0,2342,.000854,0,0,.000427,0,0,0,.000427,0,0,0,0,0,0,0,0,2201,.0004543,0,0,.0004543,0,0,0,0,0,0,0,0,0,0,0,0,1896,.0021097,.0005274,0,.0015823,0,0,0,0,.0005274,0,0,0,0,0,0,.0005274,1712,.0005841,0,0,.0005841,0,0,0,0,0,0,0,0,0,0,0,0,1687,.0017783,0,0,.0005928,0,0,0,.0005928,.0005928,0,0,0,0,0,0,0
9302,"Toccoa","Georgia","GA",5033,.0009934,0,0,.0001987,.0001987,.0001987,.0003974,0,0,0,0,0,0,0,0,0,2570,.0019455,0,0,.0003891,.0003891,.0003891,.0007782,0,0,0,0,0,0,0,0,0,2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,.00181,0,0,0,.000905,.000905,0,0,0,0,0,0,0,0,0,0,733,.0040928,0,0,.0013643,0,0,.0027285,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9400,"Gainesville","Georgia","GA",13609,.0011757,.000147,0,.0002939,.0002204,.000147,.0000735,.0002204,.0002204,0,0,0,0,.0000735,0,.0000735,6943,.0017284,.0002881,0,.0005761,.0002881,.000144,.000144,.0002881,.0002881,0,0,0,0,.000144,0,.000144,6666,.0006001,0,0,0,.00015,.00015,0,.00015,.00015,0,0,0,0,0,0,0,2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3101,.000645,0,0,.0003225,0,0,0,.0003225,0,0,0,0,0,0,0,0,3026,.0013219,0,0,0,.0003305,.0003305,0,.0003305,.0003305,0,0,0,0,0,0,0,2651,.0011316,0,0,.0003772,.0003772,0,0,.0003772,0,0,0,0,0,0,0,0,1914,.0036573,.0010449,0,.0010449,.0005225,.0005225,.0005225,0,.0010449,0,0,0,0,.0005225,0,.0005225
9500,"Talladega","Alabama","AL",8801,.0004545,0,0,.0002272,.0001136,0,0,.0001136,0,0,0,0,0,0,0,0,4396,.0006824,0,0,.0002275,.0002275,0,0,.0002275,0,0,0,0,0,0,0,0,4405,.000227,0,0,.000227,0,0,0,0,0,0,0,0,0,0,0,0,2976,.000672,0,0,.000336,0,0,0,.000336,0,0,0,0,0,0,0,0,2479,.0004034,0,0,.0004034,0,0,0,0,0,0,0,0,0,0,0,0,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226,.0008157,0,0,0,.0008157,0,0,0,0,0,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9600,"LaGrange","Georgia","GA",28725,.0007659,0,.0001044,.0001393,.0001741,.0001044,.0000348,.0002089,0,0,0,0,0,0,0,0,14389,.0013205,0,.0002085,.000278,.000278,.0002085,.0000695,.000278,0,0,0,0,0,0,0,0,14335,.0002093,0,0,0,.0000698,0,0,.0001395,0,0,0,0,0,0,0,0,7219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7009,.0007134,0,0,.0001427,0,.000428,0,.0001427,0,0,0,0,0,0,0,0,6198,.0003227,0,0,0,.0001613,0,0,.0001613,0,0,0,0,0,0,0,0,5035,.000993,0,0,.0001986,.0001986,0,.0001986,.0003972,0,0,0,0,0,0,0,0,3264,.0030637,0,.0009191,.0006127,.0009191,0,0,.0006127,0,0,0,0,0,0,0,0
9701,"Columbus","Georgia","GA",19546,.0006651,0,0,.0002046,.0000512,0,.0000512,.000307,.0000512,0,0,0,0,0,0,0,9726,.0010282,0,0,.0003085,.0001028,0,.0001028,.0004113,.0001028,0,0,0,0,0,0,0,9818,.0003056,0,0,.0001019,0,0,0,.0002037,0,0,0,0,0,0,0,0,5454,.0001834,0,0,.0001834,0,0,0,0,0,0,0,0,0,0,0,0,5360,.0001866,0,0,.0001866,0,0,0,0,0,0,0,0,0,0,0,0,3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2829,.0021209,0,0,.0003535,0,0,.0003535,.0014139,0,0,0,0,0,0,0,0,2038,.0024534,0,0,.0004907,.0004907,0,0,.0009814,.0004907,0,0,0,0,0,0,0
9702,"Americus","Georgia","GA",3694,.0008121,0,0,0,0,0,.0002707,.0002707,.0002707,0,0,0,0,0,0,0,1860,.0005376,0,0,0,0,0,.0005376,0,0,0,0,0,0,0,0,0,1834,.0010905,0,0,0,0,0,0,.0005453,.0005453,0,0,0,0,0,0,0,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,.0017794,0,0,0,0,0,.0017794,0,0,0,0,0,0,0,0,0,440,.0022727,0,0,0,0,0,0,.0022727,0,0,0,0,0,0,0,0,285,.0035088,0,0,0,0,0,0,0,.0035088,0,0,0,0,0,0,0
9800,"Auburn","Alabama","AL",7470,.0014726,0,0,.0008032,.0006693,0,0,0,0,0,0,0,0,0,0,0,3712,.0024246,0,0,.0016164,.0008082,0,0,0,0,0,0,0,0,0,0,0,3758,.0005322,0,0,0,.0005322,0,0,0,0,0,0,0,0,0,0,0,2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,.0010157,0,0,.0010157,0,0,0,0,0,0,0,0,0,0,0,0,1229,.002441,0,0,.0008137,.0016273,0,0,0,0,0,0,0,0,0,0,0,1054,.0018975,0,0,.0018975,0,0,0,0,0,0,0,0,0,0,0,0,894,.0044743,0,0,.0011186,.0033557,0,0,0,0,0,0,0,0,0,0,0
9900,"Tallahassee","Florida","FL",23707,.001392,0,.0001265,.0004218,.0002531,.0001265,.0002531,.0001265,.0000844,0,0,0,0,0,0,0,11907,.0020156,0,.000084,.0007559,.000252,.000252,.0003359,.000252,.000084,0,0,0,0,0,0,0,11798,.0007628,0,.0001695,.0000848,.0002543,0,.0001695,0,.0000848,0,0,0,0,0,0,0,6604,.0004543,0,0,.0001514,0,.0001514,0,.0001514,0,0,0,0,0,0,0,0,6234,.0006416,0,0,0,0,.0001604,.0001604,.0001604,.0001604,0,0,0,0,0,0,0,4547,.0008797,0,0,0,.0004399,0,0,.0002199,.0002199,0,0,0,0,0,0,0,3626,.0027579,0,.0005516,.0013789,.0002758,.0002758,.0002758,0,0,0,0,0,0,0,0,0,2696,.004451,0,.0003709,.0014837,.0011128,0,.0014837,0,0,0,0,0,0,0,0,0
10000,"Panama City","Florida","FL",9959,.0009037,.0001004,0,.0003012,.0004016,0,.0001004,.0001004,0,0,.0001004,0,0,0,0,0,5094,.0013742,.0001963,0,.0005889,.0003926,0,.0001963,.0001963,0,0,.0001963,0,0,0,0,0,4865,.0004111,0,0,0,.0004111,0,0,0,0,0,0,0,0,0,0,0,2815,.0003552,0,0,.0003552,0,0,0,0,0,0,0,0,0,0,0,0,2665,.0003752,0,0,.0003752,0,0,0,0,0,0,0,0,0,0,0,0,2352,.0008503,0,0,0,.0008503,0,0,0,0,0,0,0,0,0,0,0,1357,.0014738,0,0,0,.0007369,0,0,.0007369,0,0,0,0,0,0,0,0,770,.0038961,.0012987,0,.0012987,.0012987,0,.0012987,0,0,0,.0012987,0,0,0,0,0
10101,"Bainbridge","Georgia","GA",2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
10102,"Thomasville","Georgia","GA",4687,.0004267,0,0,0,0,.0002134,0,0,.0002134,0,0,0,0,0,0,0,2345,.0008529,0,0,0,0,.0004264,0,0,.0004264,0,0,0,0,0,0,0,2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,.0017182,0,0,0,0,0,0,0,.0017182,0,0,0,0,0,0,0,415,.0024096,0,0,0,0,.0024096,0,0,0,0,0,0,0,0,0,0
10200,"Albany","Georgia","GA",12439,.0007235,.0000804,.0000804,.0000804,.0000804,.0000804,.0002412,.0001608,0,0,0,0,0,.0000804,0,0,6152,.0006502,.0001625,0,0,.0001625,0,.0004876,0,0,0,0,0,0,.0001625,0,0,6287,.0007953,0,.0001591,.0001591,0,.0001591,0,.0003181,0,0,0,0,0,0,0,0,4519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2801,.000357,0,0,.000357,0,0,0,0,0,0,0,0,0,0,0,0,1906,.0005247,0,0,0,.0005247,0,0,0,0,0,0,0,0,0,0,0,1830,.0021858,.0005464,.0005464,0,0,0,.0010929,.0005464,0,0,0,0,0,.0005464,0,0,1383,.0021692,0,0,0,0,.0007231,.0007231,.0007231,0,0,0,0,0,0,0,0
10301,"Eufaula","Georgia","GA",4070,.0002457,0,0,0,0,0,.0002457,0,0,0,0,0,0,0,0,0,1975,.0005063,0,0,0,0,0,.0005063,0,0,0,0,0,0,0,0,0,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,.0026042,0,0,0,0,0,.0026042,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10302,"Dothan","Alabama","AL",14332,.0006977,.0000698,.0001395,.0003489,0,.0000698,0,.0000698,.0000698,0,0,0,0,0,0,.0000698,7279,.0012364,0,.0002748,.0006869,0,.0001374,0,.0001374,0,0,0,0,0,0,0,0,7052,.0001418,.0001418,0,0,0,0,0,0,.0001418,0,0,0,0,0,0,.0001418,4174,.0002396,0,.0002396,0,0,0,0,0,0,0,0,0,0,0,0,0,3267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2927,.0006833,.0003416,0,.0003416,0,0,0,0,.0003416,0,0,0,0,0,0,.0003416,2347,.0021304,0,.0004261,.0008522,0,.0004261,0,.0004261,0,0,0,0,0,0,0,0,1617,.0012369,0,0,.0012369,0,0,0,0,0,0,0,0,0,0,0,0
10400,"Meridian","Mississippi","MS",10592,.0005665,0,.0000944,0,0,.0002832,0,.0001888,0,0,0,0,0,0,0,0,5358,.0009332,0,.0001866,0,0,.0005599,0,.0001866,0,0,0,0,0,0,0,0,5234,.0001911,0,0,0,0,0,0,.0001911,0,0,0,0,0,0,0,0,3798,.0002633,0,0,0,0,0,0,.0002633,0,0,0,0,0,0,0,0,2645,.0007561,0,.0003781,0,0,.0003781,0,0,0,0,0,0,0,0,0,0,1893,.0005283,0,0,0,0,.0005283,0,0,0,0,0,0,0,0,0,0,1364,.0007331,0,0,0,0,.0007331,0,0,0,0,0,0,0,0,0,0,892,.0011211,0,0,0,0,0,0,.0011211,0,0,0,0,0,0,0,0
10501,"Columbus","Mississippi","MS",6795,.0004415,0,0,0,.0001472,.0001472,0,0,.0001472,0,0,0,0,0,0,0,3403,.0008816,0,0,0,.0002939,.0002939,0,0,.0002939,0,0,0,0,0,0,0,3392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673,.0005977,0,0,0,.0005977,0,0,0,0,0,0,0,0,0,0,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,.0011751,0,0,0,0,.0011751,0,0,0,0,0,0,0,0,0,0,605,.0016529,0,0,0,0,0,0,0,.0016529,0,0,0,0,0,0,0
10502,"Starkville","Mississippi","MS",6457,.0006195,0,0,.0001549,0,0,.0001549,.0003097,0,0,0,0,0,0,0,0,3278,.0012203,0,0,.0003051,0,0,.0003051,.0006101,0,0,0,0,0,0,0,0,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2452,.0004078,0,0,0,0,0,0,.0004078,0,0,0,0,0,0,0,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,.0056818,0,0,.0018939,0,0,.0018939,.0018939,0,0,0,0,0,0,0,0
10600,"Jasper","Alabama","AL",9799,.0001021,0,.0001021,0,0,0,0,0,0,0,0,0,0,0,0,0,4974,.000201,0,.000201,0,0,0,0,0,0,0,0,0,0,0,0,0,4825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,.001287,0,.001287,0,0,0,0,0,0,0,0,0,0,0,0,0
10700,"Birmingham","Alabama","AL",62246,.0010442,.0000321,.0001285,.0003534,.0001285,.0000803,.0000803,.0001928,.0000803,0,0,0,0,0,.0000161,.0000161,31178,.0017641,.0000321,.0001924,.0007056,.0001604,.0001283,.0001283,.0003849,.0000641,0,0,0,0,0,.0000321,0,31056,.000322,.0000322,.0000644,0,.0000966,.0000322,.0000322,0,.0000966,0,0,0,0,0,0,.0000322,14581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13274,.0003013,0,.0000753,.0001507,0,0,0,.0000753,0,0,0,0,0,0,0,0,11254,.0007997,0,.0002666,.0000889,0,0,.0000889,.0003554,0,0,0,0,0,0,0,0,10853,.0008293,.0000921,.0000921,.0002764,.0001843,0,.0001843,0,.0000921,0,0,0,0,0,0,.0000921,12284,.0035005,.0000814,.0002442,.0013025,.0004884,.000407,.0001628,.0005698,.0003256,0,0,0,0,0,.0000814,0
10801,"Tuscaloosa","Alabama","AL",16665,.00042,0,0,.00024,.00006,.00006,0,0,.00006,0,0,0,0,0,0,0,8326,.0007206,0,0,.0004804,0,.0001201,0,0,.0001201,0,0,0,0,0,0,0,8338,.0001199,0,0,0,.0001199,0,0,0,0,0,0,0,0,0,0,0,5768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,.0003788,0,0,0,0,0,0,0,.0003788,0,0,0,0,0,0,0,2460,.001626,0,0,.0012195,0,.0004065,0,0,0,0,0,0,0,0,0,0,1920,.0010417,0,0,.0005208,.0005208,0,0,0,0,0,0,0,0,0,0,0
